CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
11013  1000370000000087,256,11013  1256,000000031055,1
11013  1000370000000087,274,11013  1274,000000031056,1
11013  1000370000000087,290,11013  1290,000000031057,1
11013  1000370000000087,313,11013  1313,000000031058,1
11013  1000370000000087,318,11013  1318,000000031059,1
11013  1000370000000087,319,11013  1319,000000031060,1
11013  1000370000000087,320,11013  1320,000000031061,1
11013  1000370000000087,326,11013  1326,000000031062,1
11013  1000370000000087,330,11013  1330,000000031063,1
11013  1000370000000087,331,11013  1331,000000031064,1
11013  1000370000000087,333,11013  1333,000000031065,1
11013  1000370000000087,334,11013  1334,000000031066,1
11013  1000370000000087,337,11013  1337,000000031067,1
11013  1000370000000087,340,11013  1340,000000031068,1
11013  1000370000000087,341,11013  1341,000000031069,1
11013  1000370000000087,342,11013  1342,000000031070,1
11013  1000370000000087,346,11013  1346,000000031071,1
11013  1000370000000087,349,11013  1349,000000031072,1
11013  1000370000000087,350,11013  1350,000000031073,1
11013  1000370000000087,357,11013  1357,000000031074,1
11013  1000370000000087,362,11013  1362,000000031075,1
11013  1000370000000087,363,11013  1363,000000031076,1
11013  1000370000000087,366,11013  1366,000000031077,1
11015  1000160000000056,3,11015  13,000000031136,1
11015  1000160000000056,4,11015  14,000000031137,1
11015  1000160000000056,5,11015  15,000000031138,1
11015  1000160000000056,8,11015  18,000000031139,1
11015  1000160000000056,13,11015  113,000000031140,1
11015  1000160000000056,14,11015  114,000000031141,1
11015  1000160000000056,16,11015  116,000000031142,1
11015  1000160000000056,50,11015  150,000000031143,1
11015  1000160000000056,52,11015  152,000000031144,1
11015  1000160000000056,55,11015  155,000000031145,1
11015  1000160000000056,71,11015  171,000000031146,1
11015  1000160000000056,73,11015  173,000000031147,1
11015  1000160000000056,75,11015  175,000000031148,1
11015  1000160000000056,78,11015  178,000000031149,1
11015  1000160000000056,84,11015  184,000000031150,1
11015  1000160000000056,94,11015  194,000000031151,1
11015  1000160000000056,103,11015  1103,000000031152,1
11015  1000160000000056,105,11015  1105,000000031153,1
11015  1000160000000056,119,11015  1119,000000031154,1
11015  1000160000000056,120,11015  1120,000000031155,1
11015  1000160000000056,122,11015  1122,000000031156,1
11015  1000160000000056,127,11015  1127,000000031157,1
11015  1000160000000056,128,11015  1128,000000031158,1
11015  1000160000000056,159,11015  1159,000000031159,1
11015  1000160000000056,163A,11015  1163A,000000031160,1
11015  1000160000000056,168,11015  1168,000000031161,1
11015  1000160000000056,174,11015  1174,000000031162,1
11015  1000160000000056,194,11015  1194,000000031163,1
11015  1000160000000056,197,11015  1197,000000031164,1
11015  1000160000000056,203,11015  1203,000000031165,1
11015  1000160000000056,216,11015  1216,000000031166,1
11015  1000160000000056,228,11015  1228,000000031167,1
11015  1000160000000056,250,11015  1250,000000031168,1
11015  1000160000000056,256,11015  1256,000000031169,1
11015  1000160000000056,264,11015  1264,000000031170,1
11037  1000370000000419,1,11037  11,000000031290,1
11037  1000370000000419,2,11037  12,000000031291,1
11037  1000370000000419,3,11037  13,000000031292,1
11037  1000370000000419,4,11037  14,000000031293,1
11037  1000370000000419,5,11037  15,000000031294,1
11037  1000370000000419,6,11037  16,000000031295,1
11037  1000370000000419,7,11037  17,000000031296,1
11037  1000370000000419,14,11037  114,000000031297,1
11037  1000370000000419,15,11037  115,000000031298,1
11037  1000370000000419,16,11037  116,000000031299,1
11037  1000370000000419,18,11037  118,000000031300,1
11037  1000370000000419,21,11037  121,000000031301,1
11037  1000370000000419,22,11037  122,000000031302,1
11037  1000370000000419,42,11037  142,000000031303,1
11037  1000370000000419,78,11037  178,000000031304,1
11037  1000370000000419,84,11037  184,000000031305,1
11037  1000370000000419,95,11037  195,000000031306,1
11037  1000370000000419,100,11037  1100,000000031307,1
11037  1000370000000419,105,11037  1105,000000031308,1
11037  1000370000000419,106,11037  1106,000000031309,1
11037  1000370000000419,125,11037  1125,000000031310,1
11037  1000370000000419,128,11037  1128,000000031311,1
11037  1000370000000419,147,11037  1147,000000031312,1
11037  1000370000000419,148,11037  1148,000000031313,1
11037  1000370000000419,149,11037  1149,000000031314,1
11037  1000370000000419,164,11037  1164,000000031315,1
11037  1000370000000419,171,11037  1171,000000031316,1
11037  1000370000000419,201,11037  1201,000000031317,1
11037  1000370000000419,227,11037  1227,000000031318,1
11037  1000370000000419,228,11037  1228,000000031319,1
11037  1000370000000419,244,11037  1244,000000031320,1
11037  1000370000000419,245,11037  1245,000000031321,1
11037  1000370000000419,246,11037  1246,000000031322,1
11037  1000370000000419,257,11037  1257,000000031323,1
11037  1000370000000419,279,11037  1279,000000031324,1
11037  1000370000000419,312,11037  1312,000000031325,1
11037  1000370000000419,328,11037  1328,000000031326,1
11037  1000370000000419,358,11037  1358,000000031327,1
11037  1000370000000419,364,11037  1364,000000031328,1
11037  1000370000000419,377,11037  1377,000000031329,1
11037  1000370000000419,397,11037  1397,000000031330,1
11037  1000370000000419,399,11037  1399,000000031331,1
11037  1000370000000419,402,11037  1402,000000031332,1
11037  1000370000000419,405,11037  1405,000000031333,1
11037  1000370000000419,409,11037  1409,000000031334,1
11037  1000370000000419,413,11037  1413,000000031335,1
11037  1000370000000419,414,11037  1414,000000031336,1
11037  1000370000000419,415,11037  1415,000000031337,1
11037  1000370000000419,418,11037  1418,000000031338,1
11037  1000370000000419,419,11037  1419,000000031339,1
11037  1000370000000419,431,11037  1431,000000031340,1
11037  1000370000000419,449,11037  1449,000000031341,1
11037  1000370000000419,452,11037  1452,000000031342,1
11037  1000370000000419,455,11037  1455,000000031343,1
11037  1000370000000419,457,11037  1457,000000031344,1
11037  1000370000000419,464,11037  1464,000000031345,1
11037  1000370000000419,465,11037  1465,000000031346,1
11037  1000370000000419,469,11037  1469,000000031347,1
11037  1000370000000419,470,11037  1470,000000031348,1
11037  1000370000000419,478,11037  1478,000000031349,1
11037  1000370000000419,494,11037  1494,000000031350,1
11037  1000370000000419,497,11037  1497,000000031351,1
11037  1000370000000419,498,11037  1498,000000031352,1
11037  1000370000000419,499,11037  1499,000000031353,1
11037  1000370000000419,508,11037  1508,000000031354,1
11037  1000370000000419,509,11037  1509,000000031355,1
11037  1000370000000419,517,11037  1517,000000031356,1
